title,Token,stopword,stemmed,label
gratis link live streaming psg vs gamba osaka    juli      pukul      wib sekarang,"['gratis', 'link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', 'juli', 'pukul', 'wib', 'sekarang']","['gratis', 'link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', 'juli', 'wib']",gratis link live streaming psg vs gamba osaka juli wib,0
yogyakarta rusuh batu berterbangan di sejumlah sudut kota driver ojek online diburu massa,"['yogyakarta', 'rusuh', 'batu', 'berterbangan', 'di', 'sejumlah', 'sudut', 'kota', 'driver', 'ojek', 'online', 'diburu', 'massa']","['yogyakarta', 'rusuh', 'batu', 'berterbangan', 'sudut', 'kota', 'driver', 'ojek', 'online', 'diburu', 'massa']",yogyakarta rusuh batu bangan sudut kota driver ojek online buru massa,2
keputusan pemerintah naikkan harga gas elpiji non subsidi dinilai kurang tepat ini kata politisi pks,"['keputusan', 'pemerintah', 'naikkan', 'harga', 'gas', 'elpiji', 'non', 'subsidi', 'dinilai', 'kurang', 'tepat', 'ini', 'kata', 'politisi', 'pks']","['keputusan', 'pemerintah', 'naikkan', 'harga', 'gas', 'elpiji', 'non', 'subsidi', 'dinilai', 'politisi', 'pks']",putus perintah naik harga gas elpiji non subsidi nilai politis pks,2
anggunnya dian sastro pakai kebaya lagilagi bikin penggemar meleleh,"['anggunnya', 'dian', 'sastro', 'pakai', 'kebaya', 'lagilagi', 'bikin', 'penggemar', 'meleleh']","['anggunnya', 'dian', 'sastro', 'pakai', 'kebaya', 'lagilagi', 'bikin', 'penggemar', 'meleleh']",anggun dian sastro pakai kebaya lagilagi bikin gemar leleh,1
dankoharmatau ikuti ziarah di tmpnu kalibata jelang hari bakti tni au ke   ,"['dankoharmatau', 'ikuti', 'ziarah', 'di', 'tmpnu', 'kalibata', 'jelang', 'hari', 'bakti', 'tni', 'au', 'ke']","['dankoharmatau', 'ikuti', 'ziarah', 'tmpnu', 'kalibata', 'jelang', 'bakti', 'tni', 'au']",dankoharmatau ikut ziarah tmpnu kalibata jelang bakti tni au,1
sporting lisbon vs sevilla mulai berlangsung pukul      wib,"['sporting', 'lisbon', 'vs', 'sevilla', 'mulai', 'berlangsung', 'pukul', 'wib']","['sporting', 'lisbon', 'vs', 'sevilla', 'wib']",sporting lisbon vs sevilla wib,0
kcic siapkan sdm operasional kcjb,"['kcic', 'siapkan', 'sdm', 'operasional', 'kcjb']","['kcic', 'siapkan', 'sdm', 'operasional', 'kcjb']",kcic siap sdm operasional kcjb,0
terkait kasus kematian brigadir  komnas ham periksa   ajudan irjen ferdy sambo   tak penuhi panggilan,"['terkait', 'kasus', 'kematian', 'brigadir', 'komnas', 'ham', 'periksa', 'ajudan', 'irjen', 'ferdy', 'sambo', 'tak', 'penuhi', 'panggilan']","['terkait', 'kematian', 'brigadir', 'komnas', 'ham', 'periksa', 'ajudan', 'irjen', 'ferdy', 'sambo', 'penuhi', 'panggilan']",kait mati brigadir komnas ham periksa ajudan irjen ferdy sambo penuh panggil,2
pengacara ade yasin dakwaan jaksa kpk cuma mirip isi buku,"['pengacara', 'ade', 'yasin', 'dakwaan', 'jaksa', 'kpk', 'cuma', 'mirip', 'isi', 'buku']","['pengacara', 'ade', 'yasin', 'dakwaan', 'jaksa', 'kpk', 'isi', 'buku']",acara ade yasin dakwa jaksa kpk isi buku,2
ridwan kamil cek progres dua bendungan kering proyek nasional pengendali banjir,"['ridwan', 'kamil', 'cek', 'progres', 'dua', 'bendungan', 'kering', 'proyek', 'nasional', 'pengendali', 'banjir']","['ridwan', 'kamil', 'cek', 'progres', 'bendungan', 'kering', 'proyek', 'nasional', 'pengendali', 'banjir']",ridwan kamil cek progres bendung kering proyek nasional kendali banjir,1
tinggi letusan gunung anak krakatau mencapai     meter nelayan dan wisatawan dilarang mendekat,"['tinggi', 'letusan', 'gunung', 'anak', 'krakatau', 'mencapai', 'meter', 'nelayan', 'dan', 'wisatawan', 'dilarang', 'mendekat']","['letusan', 'gunung', 'anak', 'krakatau', 'mencapai', 'meter', 'nelayan', 'wisatawan', 'dilarang', 'mendekat']",letus gunung anak krakatau capai meter nelayan wisatawan larang dekat,2
brigita manohara dicecar    pertanyaan penyidik kpk,"['brigita', 'manohara', 'dicecar', 'pertanyaan', 'penyidik', 'kpk']","['brigita', 'manohara', 'dicecar', 'penyidik', 'kpk']",brigita manohara cecar sidik kpk,2
rincian harga emas pegadaian hari ini    juli      antam turun ubs naik mulai dari rp       ,"['rincian', 'harga', 'emas', 'pegadaian', 'hari', 'ini', 'juli', 'antam', 'turun', 'ubs', 'naik', 'mulai', 'dari', 'rp']","['rincian', 'harga', 'emas', 'pegadaian', 'juli', 'antam', 'turun', 'ubs']",rincian harga emas gadai juli antam turun ubs,0
link live streaming persikabo vs persebaya surabaya aji santoso nyatakan siap tempur,"['link', 'live', 'streaming', 'persikabo', 'vs', 'persebaya', 'surabaya', 'aji', 'santoso', 'nyatakan', 'siap', 'tempur']","['link', 'live', 'streaming', 'persikabo', 'vs', 'persebaya', 'surabaya', 'aji', 'santoso', 'nyatakan', 'tempur']",link live streaming persikabo vs baya surabaya aji santoso nyata tempur,0
heboh roberto firmino hengkang ke juventus liverpool muluskan jalan kepergian sang striker,"['heboh', 'roberto', 'firmino', 'hengkang', 'ke', 'juventus', 'liverpool', 'muluskan', 'jalan', 'kepergian', 'sang', 'striker']","['heboh', 'roberto', 'firmino', 'hengkang', 'juventus', 'liverpool', 'muluskan', 'jalan', 'kepergian', 'sang', 'striker']",heboh roberto firmino hengkang juventus liverpool mulus jalan pergi sang striker,0
bnn tembak bandar sabusabu bersenjata api,"['bnn', 'tembak', 'bandar', 'sabusabu', 'bersenjata', 'api']","['bnn', 'tembak', 'bandar', 'sabusabu', 'bersenjata', 'api']",bnn tembak bandar sabusabu senjata api,2
jaring caprescawapres      relawan jokowi bakal gelar musyawarah rakyat di    provinsi,"['jaring', 'caprescawapres', 'relawan', 'jokowi', 'bakal', 'gelar', 'musyawarah', 'rakyat', 'di', 'provinsi']","['jaring', 'caprescawapres', 'relawan', 'jokowi', 'gelar', 'musyawarah', 'rakyat', 'provinsi']",jaring caprescawapres rawan jokowi gelar musyawarah rakyat provinsi,1
viral seorang pria tergeletak di jalanan yogyakarta suporter persis solo bentrok dengan warga,"['viral', 'seorang', 'pria', 'tergeletak', 'di', 'jalanan', 'yogyakarta', 'suporter', 'persis', 'solo', 'bentrok', 'dengan', 'warga']","['viral', 'pria', 'tergeletak', 'jalanan', 'yogyakarta', 'suporter', 'persis', 'solo', 'bentrok', 'warga']",viral pria geletak jalan yogyakarta suporter persis solo bentrok warga,2
link live streaming psg vs gamba osaka di jepang nonton gratis klik hanya di sini,"['link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', 'di', 'jepang', 'nonton', 'gratis', 'klik', 'hanya', 'di', 'sini']","['link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', 'jepang', 'nonton', 'gratis', 'klik']",link live streaming psg vs gamba osaka jepang nonton gratis klik,0
bocoran harga iphone    series yang terjangkau lengkap dengan spesifikasi dan tanggal rilis,"['bocoran', 'harga', 'iphone', 'series', 'yang', 'terjangkau', 'lengkap', 'dengan', 'spesifikasi', 'dan', 'tanggal', 'rilis']","['bocoran', 'harga', 'iphone', 'series', 'terjangkau', 'lengkap', 'spesifikasi', 'tanggal', 'rilis']",bocor harga iphone series jangkau lengkap spesifikasi tanggal rilis,0
pendaftaran haki citayam fashion week tak diperlukan pengamat keuntungannya tak sebanding dengan acaranya,"['pendaftaran', 'haki', 'citayam', 'fashion', 'week', 'tak', 'diperlukan', 'pengamat', 'keuntungannya', 'tak', 'sebanding', 'dengan', 'acaranya']","['pendaftaran', 'haki', 'citayam', 'fashion', 'week', 'pengamat', 'keuntungannya', 'sebanding', 'acaranya']",daftar hak citayam fashion week amat untung banding acara,0
brigadir  terekam cctv saat beraktivitas di rumah irjen pol ferdy sambo sesaat sebelum tewas tertembak,"['brigadir', 'terekam', 'cctv', 'saat', 'beraktivitas', 'di', 'rumah', 'irjen', 'pol', 'ferdy', 'sambo', 'sesaat', 'sebelum', 'tewas', 'tertembak']","['brigadir', 'terekam', 'cctv', 'beraktivitas', 'rumah', 'irjen', 'pol', 'ferdy', 'sambo', 'tewas', 'tertembak']",brigadir rekam cctv aktivitas rumah irjen pol ferdy sambo tewas tembak,2
harga emas pegadaian hari ini    juli      antam dan ubs stabil setelah alami kenaikan,"['harga', 'emas', 'pegadaian', 'hari', 'ini', 'juli', 'antam', 'dan', 'ubs', 'stabil', 'setelah', 'alami', 'kenaikan']","['harga', 'emas', 'pegadaian', 'juli', 'antam', 'ubs', 'stabil', 'alami', 'kenaikan']",harga emas gadai juli antam ubs stabil alami naik,1
energize   infrastruktur ketenagalistrikan dinilai berhasil sistem elektrifikasi jawa barat semakin andal,"['energize', 'infrastruktur', 'ketenagalistrikan', 'dinilai', 'berhasil', 'sistem', 'elektrifikasi', 'jawa', 'barat', 'semakin', 'andal']","['energize', 'infrastruktur', 'ketenagalistrikan', 'dinilai', 'berhasil', 'sistem', 'elektrifikasi', 'jawa', 'barat', 'andal']",energize infrastruktur ketenagalistrikan nilai hasil sistem elektrifikasi jawa barat andal,1
waspada sulit air bersih saat kemarau basah di kota bandung,"['waspada', 'sulit', 'air', 'bersih', 'saat', 'kemarau', 'basah', 'di', 'kota', 'bandung']","['waspada', 'sulit', 'air', 'bersih', 'kemarau', 'basah', 'kota']",waspada sulit air bersih kemarau basah kota,2
manfaatkan program pemutihan pajak kendaraan hingga    agustus     ,"['manfaatkan', 'program', 'pemutihan', 'pajak', 'kendaraan', 'hingga', 'agustus']","['manfaatkan', 'program', 'pemutihan', 'pajak', 'kendaraan', 'agustus']",manfaat program mutih pajak kendara agustus,1
tedy rusmawan harapkan inovasi dishub soal penanganan kemacetan,"['tedy', 'rusmawan', 'harapkan', 'inovasi', 'dishub', 'soal', 'penanganan', 'kemacetan']","['tedy', 'rusmawan', 'harapkan', 'inovasi', 'dishub', 'penanganan', 'kemacetan']",tedy rusmawan harap inovasi dishub tangan macet,1
rugikan negara gudang gas oplosan di patokbeusi subang digerebek dit reskrimsus polda jabar,"['rugikan', 'negara', 'gudang', 'gas', 'oplosan', 'di', 'patokbeusi', 'subang', 'digerebek', 'dit', 'reskrimsus', 'polda', 'jabar']","['rugikan', 'negara', 'gudang', 'gas', 'oplosan', 'patokbeusi', 'digerebek', 'dit', 'reskrimsus', 'polda', 'jabar']",rugi negara gudang gas oplos patokbeusi gerebek dit reskrimsus polda jabar,2
pemkot bandung kucurkan dana uhc rp    miliar per tahun,"['pemkot', 'bandung', 'kucurkan', 'dana', 'uhc', 'rp', 'miliar', 'per', 'tahun']","['pemkot', 'kucurkan', 'dana', 'uhc', 'miliar']",pemkot kucur dana uhc miliar,1
ikwi jabar miliki gedung baru,"['ikwi', 'jabar', 'miliki', 'gedung', 'baru']","['ikwi', 'jabar', 'miliki', 'gedung']",ikwi jabar milik gedung,1
ketua dprd dorong pemberlakuan ganjilgenap di kota bandung,"['ketua', 'dprd', 'dorong', 'pemberlakuan', 'ganjilgenap', 'di', 'kota', 'bandung']","['ketua', 'dprd', 'dorong', 'pemberlakuan', 'ganjilgenap', 'kota']",ketua dprd dorong laku ganjilgenap kota,0
pemkot bandung anggarkan rp    triliun terbesar program kesehatan dan pendidikan,"['pemkot', 'bandung', 'anggarkan', 'rp', 'triliun', 'terbesar', 'program', 'kesehatan', 'dan', 'pendidikan']","['pemkot', 'anggarkan', 'triliun', 'terbesar', 'program', 'kesehatan', 'pendidikan']",pemkot anggar triliun besar program sehat didik,1
serunya pameran inovasi otomotif di kiara artha park datang yuk,"['serunya', 'pameran', 'inovasi', 'otomotif', 'di', 'kiara', 'artha', 'park', 'datang', 'yuk']","['serunya', 'pameran', 'inovasi', 'otomotif', 'kiara', 'artha', 'park', 'yuk']",seru pamer inovasi otomotif kiara artha park yuk,1
wakil ketua dprd kota bandung ade supriadi wafat yana berduka,"['wakil', 'ketua', 'dprd', 'kota', 'bandung', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']","['wakil', 'ketua', 'dprd', 'kota', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']",wakil ketua dprd kota ade supriadi wafat yana duka,0
sapi dari jateng dilarang masuk jatim,"['sapi', 'dari', 'jateng', 'dilarang', 'masuk', 'jatim']","['sapi', 'jateng', 'dilarang', 'masuk', 'jatim']",sapi jateng larang masuk jatim,2
dunia sedang tidak baikbaik saja niko rinaldo ajak pemuda gotongroyong aksi nyata dalam dialog muda jawa barat,"['dunia', 'sedang', 'tidak', 'baikbaik', 'saja', 'niko', 'rinaldo', 'ajak', 'pemuda', 'gotongroyong', 'aksi', 'nyata', 'dalam', 'dialog', 'muda', 'jawa', 'barat']","['dunia', 'baikbaik', 'niko', 'rinaldo', 'ajak', 'pemuda', 'gotongroyong', 'aksi', 'nyata', 'dialog', 'muda', 'jawa', 'barat']",dunia baikbaik niko rinaldo ajak pemuda gotongroyong aksi nyata dialog muda jawa barat,1
tak mengendur polsek pamanukan terus gencarkan vaksinasi booster dengan doorprize minyak goreng,"['tak', 'mengendur', 'polsek', 'pamanukan', 'terus', 'gencarkan', 'vaksinasi', 'booster', 'dengan', 'doorprize', 'minyak', 'goreng']","['mengendur', 'polsek', 'pamanukan', 'gencarkan', 'vaksinasi', 'booster', 'doorprize', 'minyak', 'goreng']",kendur polsek pamanukan gencar vaksinasi booster doorprize minyak goreng,1
pembagian daging qurban sebaiknya pakai plastik,"['pembagian', 'daging', 'qurban', 'sebaiknya', 'pakai', 'plastik']","['pembagian', 'daging', 'qurban', 'pakai', 'plastik']",bagi daging qurban pakai plastik,0
ciptakan suasana baru kepsek sdn pamanukan   buat slogan inspiratif,"['ciptakan', 'suasana', 'baru', 'kepsek', 'sdn', 'pamanukan', 'buat', 'slogan', 'inspiratif']","['ciptakan', 'suasana', 'kepsek', 'sdn', 'pamanukan', 'slogan', 'inspiratif']",cipta suasana kepsek sdn pamanukan slogan inspiratif,1
pemkot bandung serius garap bpjs ketenagakerjaan bagi nonasn,"['pemkot', 'bandung', 'serius', 'garap', 'bpjs', 'ketenagakerjaan', 'bagi', 'nonasn']","['pemkot', 'serius', 'garap', 'bpjs', 'ketenagakerjaan', 'nonasn']",pemkot serius garap bpjs ketenagakerjaan nonasn,1
tim pencak silat bertema kota bandung raih medali emas fornas vi palembang,"['tim', 'pencak', 'silat', 'bertema', 'kota', 'bandung', 'raih', 'medali', 'emas', 'fornas', 'vi', 'palembang']","['tim', 'pencak', 'silat', 'bertema', 'kota', 'raih', 'medali', 'emas', 'fornas', 'vi', 'palembang']",tim pencak silat tema kota raih medali emas fornas vi palembang,1
innalillahi dua warung di pusakanagara subang ludes terbakar,"['innalillahi', 'dua', 'warung', 'di', 'pusakanagara', 'subang', 'ludes', 'terbakar']","['innalillahi', 'warung', 'pusakanagara', 'ludes', 'terbakar']",innalillahi warung pusakanagara ludes bakar,2
begini cara pengolahan sampah di rw    maleer kota bandung,"['begini', 'cara', 'pengolahan', 'sampah', 'di', 'rw', 'maleer', 'kota', 'bandung']","['pengolahan', 'sampah', 'rw', 'maleer', 'kota']",olah sampah rw maleer kota,0
target dosis iii akhir agustus    persen,"['target', 'dosis', 'iii', 'akhir', 'agustus', 'persen']","['target', 'dosis', 'iii', 'agustus', 'persen']",target dosis iii agustus persen,1
lsm ramairamai laporkan pt sag lpksm  warga jangan dijadikan tumbal,"['lsm', 'ramairamai', 'laporkan', 'pt', 'sag', 'lpksm', 'warga', 'jangan', 'dijadikan', 'tumbal']","['lsm', 'ramairamai', 'laporkan', 'pt', 'sag', 'lpksm', 'warga', 'dijadikan', 'tumbal']",lsm ramairamai lapor pt sag lpksm warga jadi tumbal,2
tak ada beaya pengurusan skkh sapi,"['tak', 'ada', 'beaya', 'pengurusan', 'skkh', 'sapi']","['beaya', 'pengurusan', 'skkh', 'sapi']",beaya urus skkh sapi,2
virus pmk akan mati dalam rebusan mendidih    menit,"['virus', 'pmk', 'akan', 'mati', 'dalam', 'rebusan', 'mendidih', 'menit']","['virus', 'pmk', 'mati', 'rebusan', 'mendidih', 'menit']",virus pmk mati rebus didih menit,1
brigjen tni ruddy prasemilsa mahks jabat kabinda jabar,"['brigjen', 'tni', 'ruddy', 'prasemilsa', 'mahks', 'jabat', 'kabinda', 'jabar']","['brigjen', 'tni', 'ruddy', 'prasemilsa', 'mahks', 'jabat', 'kabinda', 'jabar']",brigjen tni ruddy prasemilsa mahks jabat kabinda jabar,1
edwin senjaya buka pelatihan manajemen sanggar dan lingkung seni regol,"['edwin', 'senjaya', 'buka', 'pelatihan', 'manajemen', 'sanggar', 'dan', 'lingkung', 'seni', 'regol']","['edwin', 'senjaya', 'buka', 'pelatihan', 'manajemen', 'sanggar', 'lingkung', 'seni', 'regol']",edwin senjaya buka latih manajemen sanggar lingkung seni regol,1
netizen di tuban pertanyakan koin nu ini penjelasan pcnu,"['netizen', 'di', 'tuban', 'pertanyakan', 'koin', 'nu', 'ini', 'penjelasan', 'pcnu']","['netizen', 'tuban', 'koin', 'nu', 'penjelasan', 'pcnu']",netizen tuban koin nu jelas pcnu,0
kapolres subang serahterimakan kunci rumah tidak layak huni yang telah disulap menjadi rumah gedong,"['kapolres', 'subang', 'serahterimakan', 'kunci', 'rumah', 'tidak', 'layak', 'huni', 'yang', 'telah', 'disulap', 'menjadi', 'rumah', 'gedong']","['kapolres', 'serahterimakan', 'kunci', 'rumah', 'layak', 'huni', 'disulap', 'rumah', 'gedong']",kapolres serahterimakan kunci rumah layak huni sulap rumah gedong,1
ratusan ibu majelis taklim hadiri kegiatan sinergi foundation di teras lembang,"['ratusan', 'ibu', 'majelis', 'taklim', 'hadiri', 'kegiatan', 'sinergi', 'foundation', 'di', 'teras', 'lembang']","['ratusan', 'majelis', 'taklim', 'hadiri', 'kegiatan', 'sinergi', 'foundation', 'teras', 'lembang']",ratus majelis taklim hadir giat sinergi foundation teras lembang,1
pemkot bandung raih tiga penghargaan manajemen asn dari bkn,"['pemkot', 'bandung', 'raih', 'tiga', 'penghargaan', 'manajemen', 'asn', 'dari', 'bkn']","['pemkot', 'raih', 'penghargaan', 'manajemen', 'asn', 'bkn']",pemkot raih harga manajemen asn bkn,1
koni subang gandeng sch gelar lomba desain maskot kontingen raih hadiah hingga   juta,"['koni', 'subang', 'gandeng', 'sch', 'gelar', 'lomba', 'desain', 'maskot', 'kontingen', 'raih', 'hadiah', 'hingga', 'juta']","['koni', 'gandeng', 'sch', 'gelar', 'lomba', 'desain', 'maskot', 'kontingen', 'raih', 'hadiah', 'juta']",koni gandeng sch gelar lomba desain maskot kontingen raih hadiah juta,1
masyarakat subang antusias ikuti pengobatan gratis di rsau hoediono lanud suryadarma,"['masyarakat', 'subang', 'antusias', 'ikuti', 'pengobatan', 'gratis', 'di', 'rsau', 'hoediono', 'lanud', 'suryadarma']","['masyarakat', 'antusias', 'ikuti', 'pengobatan', 'gratis', 'rsau', 'hoediono', 'lanud', 'suryadarma']",masyarakat antusias ikut obat gratis rsau hoediono lanud suryadarma,1
bandar togel di subang tak berkutik diringkus polisi,"['bandar', 'togel', 'di', 'subang', 'tak', 'berkutik', 'diringkus', 'polisi']","['bandar', 'togel', 'berkutik', 'diringkus', 'polisi']",bandar togel kutik ringkus polisi,2
akhir agustus pemkot bandungtargetkan vaksin booster capai    persen,"['akhir', 'agustus', 'pemkot', 'bandungtargetkan', 'vaksin', 'booster', 'capai', 'persen']","['agustus', 'pemkot', 'bandungtargetkan', 'vaksin', 'booster', 'capai', 'persen']",agustus pemkot bandungtargetkan vaksin booster capai persen,1
kota bandung siap jadi tuan rumah liga ibl playoff musim     ,"['kota', 'bandung', 'siap', 'jadi', 'tuan', 'rumah', 'liga', 'ibl', 'playoff', 'musim']","['kota', 'tuan', 'rumah', 'liga', 'ibl', 'playoff', 'musim']",kota tuan rumah liga ibl playoff musim,1
kapolres subang pimpin peletakan batu pertama bedah dua rutilahu di patokbeusi subang,"['kapolres', 'subang', 'pimpin', 'peletakan', 'batu', 'pertama', 'bedah', 'dua', 'rutilahu', 'di', 'patokbeusi', 'subang']","['kapolres', 'pimpin', 'peletakan', 'batu', 'bedah', 'rutilahu', 'patokbeusi']",kapolres pimpin leta batu bedah rutilahu patokbeusi,1
wanita berperan nyata dalam pembangunan kota bandung,"['wanita', 'berperan', 'nyata', 'dalam', 'pembangunan', 'kota', 'bandung']","['wanita', 'berperan', 'nyata', 'pembangunan', 'kota']",wanita peran nyata bangun kota,1
layanan administrasi kependudukan kota bandung siap go digital,"['layanan', 'administrasi', 'kependudukan', 'kota', 'bandung', 'siap', 'go', 'digital']","['layanan', 'administrasi', 'kependudukan', 'kota', 'go', 'digital']",layan administrasi duduk kota go digital,1
