title,Token,stopword,stemmed,label
tol cipali kembali memakan korban jiwa 2 tewas akibat tabrakan,"['tol', 'cipali', 'kembali', 'memakan', 'korban', 'jiwa', '2', 'tewas', 'akibat', 'tabrakan']","['tol', 'cipali', 'memakan', 'korban', 'jiwa', '2', 'tewas', 'akibat', 'tabrakan']",tol cipali makan korban jiwa 2 tewas akibat tabrak,2
kunker ke babel kepala bpip yudian wahyudi ajak santri dan dosen jaga dan perkokoh pancasila,"['kunker', 'ke', 'babel', 'kepala', 'bpip', 'yudian', 'wahyudi', 'ajak', 'santri', 'dan', 'dosen', 'jaga', 'dan', 'perkokoh', 'pancasila']","['kunker', 'babel', 'kepala', 'bpip', 'yudian', 'wahyudi', 'ajak', 'santri', 'dosen', 'jaga', 'perkokoh', 'pancasila']",kunker babel kepala bpip yudian wahyudi ajak santri dosen jaga kokoh pancasila,1
demi menambah daya juang 7 pemain persija sampai ganti nomor punggung,"['demi', 'menambah', 'daya', 'juang', '7', 'pemain', 'persija', 'sampai', 'ganti', 'nomor', 'punggung']","['menambah', 'daya', 'juang', '7', 'pemain', 'persija', 'ganti', 'nomor', 'punggung']",tambah daya juang 7 main persija ganti nomor punggung,1
innalillahi wainailaihi rojiun wakil ketua dprd kota bandung ade supriadi meninggal dunia,"['innalillahi', 'wainailaihi', 'rojiun', 'wakil', 'ketua', 'dprd', 'kota', 'bandung', 'ade', 'supriadi', 'meninggal', 'dunia']","['innalillahi', 'wainailaihi', 'rojiun', 'wakil', 'ketua', 'dprd', 'kota', 'ade', 'supriadi', 'meninggal', 'dunia']",innalillahi wainailaihi rojiun wakil ketua dprd kota ade supriadi tinggal dunia,2
gratis link live streaming psg vs gamba osaka 25 juli 2022 pukul 1700 wib sekarang,"['gratis', 'link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', '25', 'juli', '2022', 'pukul', '1700', 'wib', 'sekarang']","['gratis', 'link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', '25', 'juli', '2022', '1700', 'wib']",gratis link live streaming psg vs gamba osaka 25 juli 2022 1700 wib,0
yogyakarta rusuh batu berterbangan di sejumlah sudut kota driver ojek online diburu massa,"['yogyakarta', 'rusuh', 'batu', 'berterbangan', 'di', 'sejumlah', 'sudut', 'kota', 'driver', 'ojek', 'online', 'diburu', 'massa']","['yogyakarta', 'rusuh', 'batu', 'berterbangan', 'sudut', 'kota', 'driver', 'ojek', 'online', 'diburu', 'massa']",yogyakarta rusuh batu bangan sudut kota driver ojek online buru massa,2
keputusan pemerintah naikkan harga gas elpiji non subsidi dinilai kurang tepat ini kata politisi pks,"['keputusan', 'pemerintah', 'naikkan', 'harga', 'gas', 'elpiji', 'non', 'subsidi', 'dinilai', 'kurang', 'tepat', 'ini', 'kata', 'politisi', 'pks']","['keputusan', 'pemerintah', 'naikkan', 'harga', 'gas', 'elpiji', 'non', 'subsidi', 'dinilai', 'politisi', 'pks']",putus perintah naik harga gas elpiji non subsidi nilai politis pks,2
anggunnya dian sastro pakai kebaya lagi-lagi bikin penggemar meleleh,"['anggunnya', 'dian', 'sastro', 'pakai', 'kebaya', 'lagi', '-', 'lagi', 'bikin', 'penggemar', 'meleleh']","['anggunnya', 'dian', 'sastro', 'pakai', 'kebaya', '-', 'bikin', 'penggemar', 'meleleh']",anggun dian sastro pakai kebaya - bikin gemar leleh,1
dankoharmatau ikuti ziarah di tmpnu kalibata jelang hari bakti tni au ke 75,"['dankoharmatau', 'ikuti', 'ziarah', 'di', 'tmpnu', 'kalibata', 'jelang', 'hari', 'bakti', 'tni', 'au', 'ke', '75']","['dankoharmatau', 'ikuti', 'ziarah', 'tmpnu', 'kalibata', 'jelang', 'bakti', 'tni', 'au', '75']",dankoharmatau ikut ziarah tmpnu kalibata jelang bakti tni au 75,1
sporting lisbon vs sevilla mulai berlangsung pukul 0145 wib,"['sporting', 'lisbon', 'vs', 'sevilla', 'mulai', 'berlangsung', 'pukul', '0145', 'wib']","['sporting', 'lisbon', 'vs', 'sevilla', '0145', 'wib']",sporting lisbon vs sevilla 0145 wib,0
kcic siapkan sdm operasional kcjb,"['kcic', 'siapkan', 'sdm', 'operasional', 'kcjb']","['kcic', 'siapkan', 'sdm', 'operasional', 'kcjb']",kcic siap sdm operasional kcjb,0
terkait kasus kematian brigadir j komnas ham periksa 7 ajudan irjen ferdy sambo 2 tak penuhi panggilan,"['terkait', 'kasus', 'kematian', 'brigadir', 'j', 'komnas', 'ham', 'periksa', '7', 'ajudan', 'irjen', 'ferdy', 'sambo', '2', 'tak', 'penuhi', 'panggilan']","['terkait', 'kematian', 'brigadir', 'j', 'komnas', 'ham', 'periksa', '7', 'ajudan', 'irjen', 'ferdy', 'sambo', '2', 'penuhi', 'panggilan']",kait mati brigadir j komnas ham periksa 7 ajudan irjen ferdy sambo 2 penuh panggil,2
pengacara ade yasin dakwaan jaksa kpk cuma mirip isi buku,"['pengacara', 'ade', 'yasin', 'dakwaan', 'jaksa', 'kpk', 'cuma', 'mirip', 'isi', 'buku']","['pengacara', 'ade', 'yasin', 'dakwaan', 'jaksa', 'kpk', 'isi', 'buku']",acara ade yasin dakwa jaksa kpk isi buku,2
ridwan kamil cek progres dua bendungan kering proyek nasional pengendali banjir,"['ridwan', 'kamil', 'cek', 'progres', 'dua', 'bendungan', 'kering', 'proyek', 'nasional', 'pengendali', 'banjir']","['ridwan', 'kamil', 'cek', 'progres', 'bendungan', 'kering', 'proyek', 'nasional', 'pengendali', 'banjir']",ridwan kamil cek progres bendung kering proyek nasional kendali banjir,1
tinggi letusan gunung anak krakatau mencapai 157 meter nelayan dan wisatawan dilarang mendekat,"['tinggi', 'letusan', 'gunung', 'anak', 'krakatau', 'mencapai', '157', 'meter', 'nelayan', 'dan', 'wisatawan', 'dilarang', 'mendekat']","['letusan', 'gunung', 'anak', 'krakatau', 'mencapai', '157', 'meter', 'nelayan', 'wisatawan', 'dilarang', 'mendekat']",letus gunung anak krakatau capai 157 meter nelayan wisatawan larang dekat,2
brigita manohara dicecar 17 pertanyaan penyidik kpk,"['brigita', 'manohara', 'dicecar', '17', 'pertanyaan', 'penyidik', 'kpk']","['brigita', 'manohara', 'dicecar', '17', 'penyidik', 'kpk']",brigita manohara cecar 17 sidik kpk,2
rincian harga emas pegadaian hari ini 26 juli 2022 antam turun ubs naik mulai dari rp 505000,"['rincian', 'harga', 'emas', 'pegadaian', 'hari', 'ini', '26', 'juli', '2022', 'antam', 'turun', 'ubs', 'naik', 'mulai', 'dari', 'rp', '505000']","['rincian', 'harga', 'emas', 'pegadaian', '26', 'juli', '2022', 'antam', 'turun', 'ubs', '505000']",rincian harga emas gadai 26 juli 2022 antam turun ubs 505000,0
link live streaming persikabo vs persebaya surabaya aji santoso nyatakan siap tempur,"['link', 'live', 'streaming', 'persikabo', 'vs', 'persebaya', 'surabaya', 'aji', 'santoso', 'nyatakan', 'siap', 'tempur']","['link', 'live', 'streaming', 'persikabo', 'vs', 'persebaya', 'surabaya', 'aji', 'santoso', 'nyatakan', 'tempur']",link live streaming persikabo vs baya surabaya aji santoso nyata tempur,0
heboh roberto firmino hengkang ke juventus liverpool muluskan jalan kepergian sang striker,"['heboh', 'roberto', 'firmino', 'hengkang', 'ke', 'juventus', 'liverpool', 'muluskan', 'jalan', 'kepergian', 'sang', 'striker']","['heboh', 'roberto', 'firmino', 'hengkang', 'juventus', 'liverpool', 'muluskan', 'jalan', 'kepergian', 'sang', 'striker']",heboh roberto firmino hengkang juventus liverpool mulus jalan pergi sang striker,0
bnn tembak bandar sabu-sabu bersenjata api,"['bnn', 'tembak', 'bandar', 'sabu', '-', 'sabu', 'bersenjata', 'api']","['bnn', 'tembak', 'bandar', 'sabu', '-', 'sabu', 'bersenjata', 'api']",bnn tembak bandar sabu - sabu senjata api,2
jaring capres-cawapres 2024 relawan jokowi bakal gelar musyawarah rakyat di 34 provinsi,"['jaring', 'capres', '-', 'cawapres', '2024', 'relawan', 'jokowi', 'bakal', 'gelar', 'musyawarah', 'rakyat', 'di', '34', 'provinsi']","['jaring', 'capres', '-', 'cawapres', '2024', 'relawan', 'jokowi', 'gelar', 'musyawarah', 'rakyat', '34', 'provinsi']",jaring capres - cawapres 2024 rawan jokowi gelar musyawarah rakyat 34 provinsi,1
viral seorang pria tergeletak di jalanan yogyakarta suporter persis solo bentrok dengan warga,"['viral', 'seorang', 'pria', 'tergeletak', 'di', 'jalanan', 'yogyakarta', 'suporter', 'persis', 'solo', 'bentrok', 'dengan', 'warga']","['viral', 'pria', 'tergeletak', 'jalanan', 'yogyakarta', 'suporter', 'persis', 'solo', 'bentrok', 'warga']",viral pria geletak jalan yogyakarta suporter persis solo bentrok warga,2
link live streaming psg vs gamba osaka di jepang nonton gratis klik hanya di sini,"['link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', 'di', 'jepang', 'nonton', 'gratis', 'klik', 'hanya', 'di', 'sini']","['link', 'live', 'streaming', 'psg', 'vs', 'gamba', 'osaka', 'jepang', 'nonton', 'gratis', 'klik']",link live streaming psg vs gamba osaka jepang nonton gratis klik,0
bocoran harga iphone 14 series yang terjangkau lengkap dengan spesifikasi dan tanggal rilis,"['bocoran', 'harga', 'iphone', '14', 'series', 'yang', 'terjangkau', 'lengkap', 'dengan', 'spesifikasi', 'dan', 'tanggal', 'rilis']","['bocoran', 'harga', 'iphone', '14', 'series', 'terjangkau', 'lengkap', 'spesifikasi', 'tanggal', 'rilis']",bocor harga iphone 14 series jangkau lengkap spesifikasi tanggal rilis,0
pendaftaran haki citayam fashion week tak diperlukan pengamat keuntungannya tak sebanding dengan acaranya,"['pendaftaran', 'haki', 'citayam', 'fashion', 'week', 'tak', 'diperlukan', 'pengamat', 'keuntungannya', 'tak', 'sebanding', 'dengan', 'acaranya']","['pendaftaran', 'haki', 'citayam', 'fashion', 'week', 'pengamat', 'keuntungannya', 'sebanding', 'acaranya']",daftar hak citayam fashion week amat untung banding acara,0
brigadir j terekam cctv saat beraktivitas di rumah irjen pol ferdy sambo sesaat sebelum tewas tertembak,"['brigadir', 'j', 'terekam', 'cctv', 'saat', 'beraktivitas', 'di', 'rumah', 'irjen', 'pol', 'ferdy', 'sambo', 'sesaat', 'sebelum', 'tewas', 'tertembak']","['brigadir', 'j', 'terekam', 'cctv', 'beraktivitas', 'rumah', 'irjen', 'pol', 'ferdy', 'sambo', 'tewas', 'tertembak']",brigadir j rekam cctv aktivitas rumah irjen pol ferdy sambo tewas tembak,2
harga emas pegadaian hari ini 25 juli 2022 antam dan ubs stabil setelah alami kenaikan,"['harga', 'emas', 'pegadaian', 'hari', 'ini', '25', 'juli', '2022', 'antam', 'dan', 'ubs', 'stabil', 'setelah', 'alami', 'kenaikan']","['harga', 'emas', 'pegadaian', '25', 'juli', '2022', 'antam', 'ubs', 'stabil', 'alami', 'kenaikan']",harga emas gadai 25 juli 2022 antam ubs stabil alami naik,1
energize 2 infrastruktur ketenagalistrikan dinilai berhasil sistem elektrifikasi jawa barat semakin andal,"['energize', '2', 'infrastruktur', 'ketenagalistrikan', 'dinilai', 'berhasil', 'sistem', 'elektrifikasi', 'jawa', 'barat', 'semakin', 'andal']","['energize', '2', 'infrastruktur', 'ketenagalistrikan', 'dinilai', 'berhasil', 'sistem', 'elektrifikasi', 'jawa', 'barat', 'andal']",energize 2 infrastruktur ketenagalistrikan nilai hasil sistem elektrifikasi jawa barat andal,1
waspada sulit air bersih saat kemarau basah di kota bandung,"['waspada', 'sulit', 'air', 'bersih', 'saat', 'kemarau', 'basah', 'di', 'kota', 'bandung']","['waspada', 'sulit', 'air', 'bersih', 'kemarau', 'basah', 'kota']",waspada sulit air bersih kemarau basah kota,2
manfaatkan program pemutihan pajak kendaraan hingga 31 agustus 2022,"['manfaatkan', 'program', 'pemutihan', 'pajak', 'kendaraan', 'hingga', '31', 'agustus', '2022']","['manfaatkan', 'program', 'pemutihan', 'pajak', 'kendaraan', '31', 'agustus', '2022']",manfaat program mutih pajak kendara 31 agustus 2022,1
tedy rusmawan harapkan inovasi dishub soal penanganan kemacetan,"['tedy', 'rusmawan', 'harapkan', 'inovasi', 'dishub', 'soal', 'penanganan', 'kemacetan']","['tedy', 'rusmawan', 'harapkan', 'inovasi', 'dishub', 'penanganan', 'kemacetan']",tedy rusmawan harap inovasi dishub tangan macet,1
rugikan negara gudang gas oplosan di patokbeusi subang digerebek dit reskrimsus polda jabar,"['rugikan', 'negara', 'gudang', 'gas', 'oplosan', 'di', 'patokbeusi', 'subang', 'digerebek', 'dit', 'reskrimsus', 'polda', 'jabar']","['rugikan', 'negara', 'gudang', 'gas', 'oplosan', 'patokbeusi', 'digerebek', 'dit', 'reskrimsus', 'polda', 'jabar']",rugi negara gudang gas oplos patokbeusi gerebek dit reskrimsus polda jabar,2
pemkot bandung kucurkan dana uhc rp240 miliar per tahun,"['pemkot', 'bandung', 'kucurkan', 'dana', 'uhc', 'rp240', 'miliar', 'per', 'tahun']","['pemkot', 'kucurkan', 'dana', 'uhc', 'rp240', 'miliar']",pemkot kucur dana uhc rp240 miliar,1
ikwi jabar miliki gedung baru,"['ikwi', 'jabar', 'miliki', 'gedung', 'baru']","['ikwi', 'jabar', 'miliki', 'gedung']",ikwi jabar milik gedung,1
ketua dprd dorong pemberlakuan ganjil-genap di kota bandung,"['ketua', 'dprd', 'dorong', 'pemberlakuan', 'ganjil', '-', 'genap', 'di', 'kota', 'bandung']","['ketua', 'dprd', 'dorong', 'pemberlakuan', 'ganjil', '-', 'genap', 'kota']",ketua dprd dorong laku ganjil - genap kota,0
pemkot bandung anggarkan rp 58 triliun terbesar program kesehatan dan pendidikan,"['pemkot', 'bandung', 'anggarkan', 'rp', '58', 'triliun', 'terbesar', 'program', 'kesehatan', 'dan', 'pendidikan']","['pemkot', 'anggarkan', '58', 'triliun', 'terbesar', 'program', 'kesehatan', 'pendidikan']",pemkot anggar 58 triliun besar program sehat didik,1
serunya pameran inovasi otomotif di kiara artha park datang yuk,"['serunya', 'pameran', 'inovasi', 'otomotif', 'di', 'kiara', 'artha', 'park', 'datang', 'yuk']","['serunya', 'pameran', 'inovasi', 'otomotif', 'kiara', 'artha', 'park', 'yuk']",seru pamer inovasi otomotif kiara artha park yuk,1
wakil ketua dprd kota bandung ade supriadi wafat yana berduka,"['wakil', 'ketua', 'dprd', 'kota', 'bandung', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']","['wakil', 'ketua', 'dprd', 'kota', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']",wakil ketua dprd kota ade supriadi wafat yana duka,0
sapi dari jateng dilarang masuk jatim,"['sapi', 'dari', 'jateng', 'dilarang', 'masuk', 'jatim']","['sapi', 'jateng', 'dilarang', 'masuk', 'jatim']",sapi jateng larang masuk jatim,2
dunia sedang tidak baik-baik saja niko rinaldo ajak pemuda gotongroyong aksi nyata dalam dialog muda jawa barat,"['dunia', 'sedang', 'tidak', 'baik', '-', 'baik', 'saja', 'niko', 'rinaldo', 'ajak', 'pemuda', 'gotongroyong', 'aksi', 'nyata', 'dalam', 'dialog', 'muda', 'jawa', 'barat']","['dunia', '-', 'niko', 'rinaldo', 'ajak', 'pemuda', 'gotongroyong', 'aksi', 'nyata', 'dialog', 'muda', 'jawa', 'barat']",dunia - niko rinaldo ajak pemuda gotongroyong aksi nyata dialog muda jawa barat,1
tak mengendur polsek pamanukan terus gencarkan vaksinasi booster dengan doorprize minyak goreng,"['tak', 'mengendur', 'polsek', 'pamanukan', 'terus', 'gencarkan', 'vaksinasi', 'booster', 'dengan', 'doorprize', 'minyak', 'goreng']","['mengendur', 'polsek', 'pamanukan', 'gencarkan', 'vaksinasi', 'booster', 'doorprize', 'minyak', 'goreng']",kendur polsek pamanukan gencar vaksinasi booster doorprize minyak goreng,1
pembagian daging qurban sebaiknya pakai plastik,"['pembagian', 'daging', 'qurban', 'sebaiknya', 'pakai', 'plastik']","['pembagian', 'daging', 'qurban', 'pakai', 'plastik']",bagi daging qurban pakai plastik,0
ciptakan suasana baru kepsek sdn pamanukan 1 buat slogan inspiratif,"['ciptakan', 'suasana', 'baru', 'kepsek', 'sdn', 'pamanukan', '1', 'buat', 'slogan', 'inspiratif']","['ciptakan', 'suasana', 'kepsek', 'sdn', 'pamanukan', '1', 'slogan', 'inspiratif']",cipta suasana kepsek sdn pamanukan 1 slogan inspiratif,1
pemkot bandung serius garap bpjs ketenagakerjaan bagi non-asn,"['pemkot', 'bandung', 'serius', 'garap', 'bpjs', 'ketenagakerjaan', 'bagi', 'non', '-', 'asn']","['pemkot', 'serius', 'garap', 'bpjs', 'ketenagakerjaan', 'non', '-', 'asn']",pemkot serius garap bpjs ketenagakerjaan non - asn,1
tim pencak silat bertema kota bandung raih medali emas fornas vi palembang,"['tim', 'pencak', 'silat', 'bertema', 'kota', 'bandung', 'raih', 'medali', 'emas', 'fornas', 'vi', 'palembang']","['tim', 'pencak', 'silat', 'bertema', 'kota', 'raih', 'medali', 'emas', 'fornas', 'vi', 'palembang']",tim pencak silat tema kota raih medali emas fornas vi palembang,1
innalillahi dua warung di pusakanagara subang ludes terbakar,"['innalillahi', 'dua', 'warung', 'di', 'pusakanagara', 'subang', 'ludes', 'terbakar']","['innalillahi', 'warung', 'pusakanagara', 'ludes', 'terbakar']",innalillahi warung pusakanagara ludes bakar,2
begini cara pengolahan sampah di rw 12 maleer kota bandung,"['begini', 'cara', 'pengolahan', 'sampah', 'di', 'rw', '12', 'maleer', 'kota', 'bandung']","['pengolahan', 'sampah', 'rw', '12', 'maleer', 'kota']",olah sampah rw 12 maleer kota,0
target dosis iii akhir agustus 50 persen,"['target', 'dosis', 'iii', 'akhir', 'agustus', '50', 'persen']","['target', 'dosis', 'iii', 'agustus', '50', 'persen']",target dosis iii agustus 50 persen,1
lsm ramai-ramai laporkan pt sag lpksm  warga jangan dijadikan tumbal,"['lsm', 'ramai', '-', 'ramai', 'laporkan', 'pt', 'sag', 'lpksm', 'warga', 'jangan', 'dijadikan', 'tumbal']","['lsm', 'ramai', '-', 'ramai', 'laporkan', 'pt', 'sag', 'lpksm', 'warga', 'dijadikan', 'tumbal']",lsm ramai - ramai lapor pt sag lpksm warga jadi tumbal,2
tak ada beaya pengurusan skkh sapi,"['tak', 'ada', 'beaya', 'pengurusan', 'skkh', 'sapi']","['beaya', 'pengurusan', 'skkh', 'sapi']",beaya urus skkh sapi,2
virus pmk akan mati dalam rebusan mendidih 30 menit,"['virus', 'pmk', 'akan', 'mati', 'dalam', 'rebusan', 'mendidih', '30', 'menit']","['virus', 'pmk', 'mati', 'rebusan', 'mendidih', '30', 'menit']",virus pmk mati rebus didih 30 menit,1
brigjen tni ruddy prasemilsa mahks jabat kabinda jabar,"['brigjen', 'tni', 'ruddy', 'prasemilsa', 'mahks', 'jabat', 'kabinda', 'jabar']","['brigjen', 'tni', 'ruddy', 'prasemilsa', 'mahks', 'jabat', 'kabinda', 'jabar']",brigjen tni ruddy prasemilsa mahks jabat kabinda jabar,1
edwin senjaya buka pelatihan manajemen sanggar dan lingkung seni regol,"['edwin', 'senjaya', 'buka', 'pelatihan', 'manajemen', 'sanggar', 'dan', 'lingkung', 'seni', 'regol']","['edwin', 'senjaya', 'buka', 'pelatihan', 'manajemen', 'sanggar', 'lingkung', 'seni', 'regol']",edwin senjaya buka latih manajemen sanggar lingkung seni regol,1
netizen di tuban pertanyakan koin nu ini penjelasan pcnu,"['netizen', 'di', 'tuban', 'pertanyakan', 'koin', 'nu', 'ini', 'penjelasan', 'pcnu']","['netizen', 'tuban', 'koin', 'nu', 'penjelasan', 'pcnu']",netizen tuban koin nu jelas pcnu,0
kapolres subang serahterimakan kunci rumah tidak layak huni yang telah disulap menjadi rumah gedong,"['kapolres', 'subang', 'serahterimakan', 'kunci', 'rumah', 'tidak', 'layak', 'huni', 'yang', 'telah', 'disulap', 'menjadi', 'rumah', 'gedong']","['kapolres', 'serahterimakan', 'kunci', 'rumah', 'layak', 'huni', 'disulap', 'rumah', 'gedong']",kapolres serahterimakan kunci rumah layak huni sulap rumah gedong,1
ratusan ibu majelis taklim hadiri kegiatan sinergi foundation di teras lembang,"['ratusan', 'ibu', 'majelis', 'taklim', 'hadiri', 'kegiatan', 'sinergi', 'foundation', 'di', 'teras', 'lembang']","['ratusan', 'majelis', 'taklim', 'hadiri', 'kegiatan', 'sinergi', 'foundation', 'teras', 'lembang']",ratus majelis taklim hadir giat sinergi foundation teras lembang,1
pemkot bandung raih tiga penghargaan manajemen asn dari bkn,"['pemkot', 'bandung', 'raih', 'tiga', 'penghargaan', 'manajemen', 'asn', 'dari', 'bkn']","['pemkot', 'raih', 'penghargaan', 'manajemen', 'asn', 'bkn']",pemkot raih harga manajemen asn bkn,1
koni subang gandeng sch gelar lomba desain maskot kontingen raih hadiah hingga 5 juta,"['koni', 'subang', 'gandeng', 'sch', 'gelar', 'lomba', 'desain', 'maskot', 'kontingen', 'raih', 'hadiah', 'hingga', '5', 'juta']","['koni', 'gandeng', 'sch', 'gelar', 'lomba', 'desain', 'maskot', 'kontingen', 'raih', 'hadiah', '5', 'juta']",koni gandeng sch gelar lomba desain maskot kontingen raih hadiah 5 juta,1
masyarakat subang antusias ikuti pengobatan gratis di rsau hoediono lanud suryadarma,"['masyarakat', 'subang', 'antusias', 'ikuti', 'pengobatan', 'gratis', 'di', 'rsau', 'hoediono', 'lanud', 'suryadarma']","['masyarakat', 'antusias', 'ikuti', 'pengobatan', 'gratis', 'rsau', 'hoediono', 'lanud', 'suryadarma']",masyarakat antusias ikut obat gratis rsau hoediono lanud suryadarma,1
